Respondent_ID,Churn_reason,Market,Gender,AOV,App_use,Date,Age_group,Churn_type
3979897768809198,Reason for Technical Issues,Australia,Male,123,0,2023-05-01,Age 25-34,Technical Issues
3023723615749970,Reason for Unclassified,France,Female,130,0,2023-03-01,Age 18-24,Unclassified
7850390736502720,Reason for High interest rates,Sweden,Female,102,1,2023-05-01,Age 25-34,High interest rates
1797660826576421,Reason for Limited acceptance,Australia,Male,123,0,2023-03-01,Age 55+,Limited acceptance
1785671036039618,Reason for Unclassified,UK,Female,118,0,2023-01-01,Age 35-44,Unclassified
2500937722508595,Reason for Lack of need,UK,Male,113,0,2023-05-01,Age 18-24,Lack of need
7975939991154363,Reason for Account Suspension Issues,Sweden,Male,125,0,2023-05-01,Age 55+,Account Suspension Issues
3573311415766007,Reason for Account Suspension Issues,USA,Female,123,1,2023-02-01,Age 25-34,Account Suspension Issues
3036244294134278,Reason for Security Concerns,Italy,Male,103,1,2023-04-01,Age 45-54,Security Concerns
2181398831822645,Reason for Security Concerns,USA,Male,111,0,2023-04-01,Age 25-34,Security Concerns
4935956128342774,Reason for Security Concerns,Italy,Female,109,1,2023-06-01,Age 35-44,Security Concerns
1502690031965955,Reason for Late payment penalties,UK,Female,101,1,2023-01-01,Age 25-34,Late payment penalties
8496188791448991,Reason for Negative Customer Service Experiences,USA,Female,117,0,2023-04-01,Age 35-44,Negative Customer Service Experiences
6316905772868892,Reason for Account Suspension Issues,Australia,Female,104,1,2023-03-01,Age 35-44,Account Suspension Issues
3398258157170102,Reason for Hard Credit Checks,Italy,Female,131,1,2023-02-01,Age 25-34,Hard Credit Checks
1048620402693477,Reason for General sentiment,UK,Female,108,1,2023-01-01,Age 25-34,General sentiment
4436457705202679,Reason for Hard Credit Checks,Italy,Male,140,0,2023-03-01,Age 45-54,Hard Credit Checks
2875420716020261,Reason for General sentiment,Germany,Male,122,0,2023-05-01,Age 18-24,General sentiment
5016549555909825,Reason for Unclassified,France,Male,129,0,2023-06-01,Age 18-24,Unclassified
7692402370979180,Reason for Technical Issues,Italy,Male,114,1,2023-01-01,Age 45-54,Technical Issues
3041367110410513,Reason for Unclassified,UK,Male,120,0,2023-04-01,Age 18-24,Unclassified
8464291228187302,Reason for Hard Credit Checks,Spain,Female,105,1,2023-06-01,Age 18-24,Hard Credit Checks
4850123189182489,Reason for Unclassified,USA,Female,113,0,2023-05-01,Age 45-54,Unclassified
2123257039988150,Reason for Better alternatives,Italy,Male,107,0,2023-02-01,Age 18-24,Better alternatives
8185998299370009,Reason for Technical Issues,Australia,Male,121,1,2023-01-01,Age 25-34,Technical Issues
3341863547548567,Reason for High interest rates,Germany,Male,115,0,2023-05-01,Age 18-24,High interest rates
5304743473458073,Reason for High interest rates,Australia,Male,114,0,2023-06-01,Age 55+,High interest rates
7480313186116053,Reason for Security Concerns,Sweden,Male,112,0,2023-05-01,Age 35-44,Security Concerns
7010510335586826,Reason for General sentiment,France,Male,129,0,2023-02-01,Age 18-24,General sentiment
8954985597027477,Reason for Hard Credit Checks,Sweden,Female,119,0,2023-04-01,Age 25-34,Hard Credit Checks
8137382405960318,Reason for Unclassified,USA,Male,115,1,2023-04-01,Age 25-34,Unclassified
3917468881986078,Reason for Limited acceptance,Germany,Female,105,1,2023-01-01,Age 18-24,Limited acceptance
8422676270945567,Reason for Lack of need,Australia,Female,142,0,2023-02-01,Age 18-24,Lack of need
4279341463400774,Reason for Late payment penalties,Australia,Female,99,0,2023-06-01,Age 18-24,Late payment penalties
7801901126133250,Reason for Unclassified,Australia,Female,122,1,2023-03-01,Age 18-24,Unclassified
6424684102114824,Reason for Better alternatives,Germany,Male,106,0,2023-05-01,Age 25-34,Better alternatives
5877935558928080,Reason for Limited acceptance,Australia,Male,109,1,2023-05-01,Age 25-34,Limited acceptance
1304580539084195,Reason for Unclear terms,Germany,Male,108,1,2023-06-01,Age 45-54,Unclear terms
8026753166504956,Reason for Better alternatives,UK,Male,125,0,2023-01-01,Age 55+,Better alternatives
4091454933398869,Reason for High interest rates,Italy,Male,115,1,2023-05-01,Age 18-24,High interest rates
3402717284020503,Reason for Late payment penalties,Italy,Female,116,1,2023-03-01,Age 25-34,Late payment penalties
6236128006833019,Reason for Lack of need,Italy,Female,118,0,2023-03-01,Age 35-44,Lack of need
8385667894801587,Reason for Unclear terms,Australia,Female,119,0,2023-01-01,Age 35-44,Unclear terms
7968989296274723,Reason for Negative Customer Service Experiences,Italy,Female,128,1,2023-05-01,Age 18-24,Negative Customer Service Experiences
3309215353661011,Reason for Unclassified,UK,Female,111,0,2023-05-01,Age 35-44,Unclassified
5366893171117999,Reason for Security Concerns,Australia,Male,116,1,2023-01-01,Age 55+,Security Concerns
1363465874260789,Reason for Negative Customer Service Experiences,Spain,Male,137,0,2023-03-01,Age 18-24,Negative Customer Service Experiences
6165602671337315,Reason for Hard Credit Checks,Spain,Female,105,0,2023-03-01,Age 25-34,Hard Credit Checks
9322465614206923,Reason for General sentiment,Spain,Female,124,1,2023-04-01,Age 35-44,General sentiment
8996528892383514,Reason for Better alternatives,Sweden,Female,106,0,2023-03-01,Age 55+,Better alternatives
1238405450688208,Reason for General sentiment,France,Male,124,0,2023-05-01,Age 18-24,General sentiment
7889937817824536,Reason for Negative Customer Service Experiences,Italy,Male,136,1,2023-02-01,Age 25-34,Negative Customer Service Experiences
8554625550627865,Reason for Negative Customer Service Experiences,UK,Male,107,1,2023-03-01,Age 18-24,Negative Customer Service Experiences
2737682792762205,Reason for Technical Issues,Spain,Male,111,1,2023-05-01,Age 55+,Technical Issues
6205408452301075,Reason for Limited acceptance,Sweden,Female,115,0,2023-01-01,Age 55+,Limited acceptance
5772512204434706,Reason for Security Concerns,UK,Male,104,0,2023-03-01,Age 18-24,Security Concerns
1687138623776498,Reason for Unclassified,Spain,Female,105,0,2023-03-01,Age 25-34,Unclassified
7968120782026484,Reason for Security Concerns,Spain,Male,130,0,2023-03-01,Age 25-34,Security Concerns
6435932036367994,Reason for Account Suspension Issues,Australia,Male,111,0,2023-04-01,Age 18-24,Account Suspension Issues
5879586618197393,Reason for Limited acceptance,UK,Female,127,0,2023-05-01,Age 55+,Limited acceptance
1114991828750777,Reason for Account Suspension Issues,USA,Female,126,1,2023-05-01,Age 18-24,Account Suspension Issues
8888764098834340,Reason for Technical Issues,Spain,Female,112,0,2023-05-01,Age 25-34,Technical Issues
9703311615419686,Reason for Unclear terms,Sweden,Male,109,0,2023-02-01,Age 35-44,Unclear terms
4131976615879415,Reason for Lack of need,Australia,Male,123,0,2023-06-01,Age 45-54,Lack of need
5406325357136163,Reason for Limited acceptance,UK,Male,119,0,2023-06-01,Age 55+,Limited acceptance
3070443677995356,Reason for Unclassified,USA,Female,107,0,2023-04-01,Age 35-44,Unclassified
9647089914445877,Reason for Limited acceptance,USA,Female,120,1,2023-01-01,Age 45-54,Limited acceptance
5103459006939182,Reason for High interest rates,Spain,Female,141,0,2023-01-01,Age 25-34,High interest rates
6394768601809133,Reason for Unclear terms,Spain,Female,126,0,2023-03-01,Age 35-44,Unclear terms
2737972016084910,Reason for Negative Customer Service Experiences,Spain,Female,127,1,2023-06-01,Age 25-34,Negative Customer Service Experiences
7769677414885667,Reason for Better alternatives,UK,Male,122,0,2023-03-01,Age 18-24,Better alternatives
2090122714633067,Reason for Account Suspension Issues,France,Male,118,0,2023-03-01,Age 45-54,Account Suspension Issues
3984954555986936,Reason for Account Suspension Issues,USA,Male,118,0,2023-02-01,Age 45-54,Account Suspension Issues
8456059427471369,Reason for General sentiment,France,Female,134,1,2023-02-01,Age 45-54,General sentiment
4826441064918421,Reason for High interest rates,Germany,Male,123,1,2023-02-01,Age 25-34,High interest rates
7351985799516790,Reason for Hard Credit Checks,France,Male,97,1,2023-05-01,Age 55+,Hard Credit Checks
6415830909669657,Reason for High interest rates,Italy,Male,131,0,2023-05-01,Age 45-54,High interest rates
8367388886067932,Reason for Better alternatives,Germany,Male,115,0,2023-01-01,Age 55+,Better alternatives
7851573021290878,Reason for Unclear terms,USA,Female,121,0,2023-05-01,Age 18-24,Unclear terms
2999689972850408,Reason for Better alternatives,USA,Female,115,0,2023-05-01,Age 55+,Better alternatives
7253775975878620,Reason for Unclear terms,Germany,Female,128,0,2023-02-01,Age 18-24,Unclear terms
2320739751679252,Reason for Security Concerns,UK,Male,110,1,2023-01-01,Age 18-24,Security Concerns
5003766192141463,Reason for Account Suspension Issues,Germany,Male,106,1,2023-05-01,Age 35-44,Account Suspension Issues
1839768181013011,Reason for Limited acceptance,France,Female,120,0,2023-06-01,Age 18-24,Limited acceptance
5766361541581513,Reason for Limited acceptance,Spain,Male,138,1,2023-04-01,Age 45-54,Limited acceptance
1843544796648529,Reason for Better alternatives,Sweden,Male,122,1,2023-05-01,Age 25-34,Better alternatives
7625859295638324,Reason for Security Concerns,Australia,Male,107,1,2023-03-01,Age 45-54,Security Concerns
8688169927921941,Reason for Hard Credit Checks,France,Female,120,0,2023-01-01,Age 18-24,Hard Credit Checks
1306124835837838,Reason for General sentiment,Germany,Male,99,0,2023-06-01,Age 35-44,General sentiment
3103410734152964,Reason for General sentiment,Italy,Male,110,0,2023-01-01,Age 18-24,General sentiment
2109461801166887,Reason for Hard Credit Checks,France,Male,110,1,2023-02-01,Age 18-24,Hard Credit Checks
6694252249002315,Reason for Unclear terms,Italy,Male,122,1,2023-05-01,Age 25-34,Unclear terms
4696219700501573,Reason for High interest rates,UK,Male,129,0,2023-04-01,Age 45-54,High interest rates
3980061254399636,Reason for Technical Issues,Germany,Male,121,1,2023-03-01,Age 55+,Technical Issues
1962570055993168,Reason for Unclear terms,Italy,Female,117,1,2023-05-01,Age 18-24,Unclear terms
7301436998208139,Reason for Late payment penalties,Spain,Female,107,1,2023-06-01,Age 55+,Late payment penalties
7468880691665205,Reason for Limited acceptance,Spain,Male,116,0,2023-03-01,Age 55+,Limited acceptance
8085487900861019,Reason for Negative Customer Service Experiences,Germany,Male,125,0,2023-04-01,Age 35-44,Negative Customer Service Experiences
1662010423540887,Reason for Limited acceptance,USA,Female,127,0,2023-05-01,Age 45-54,Limited acceptance
5160087236684852,Reason for Limited acceptance,Sweden,Male,111,0,2023-03-01,Age 18-24,Limited acceptance
3061171031879895,Reason for Account Suspension Issues,UK,Male,130,1,2023-06-01,Age 25-34,Account Suspension Issues
6614481611832197,Reason for Security Concerns,UK,Female,125,0,2023-05-01,Age 18-24,Security Concerns
2380513301869492,Reason for Unclear terms,Australia,Female,103,0,2023-04-01,Age 25-34,Unclear terms
5191299597058645,Reason for Technical Issues,France,Female,127,0,2023-03-01,Age 18-24,Technical Issues
5921448355375102,Reason for Security Concerns,Australia,Female,132,1,2023-04-01,Age 45-54,Security Concerns
6943320127880922,Reason for Account Suspension Issues,France,Female,125,0,2023-01-01,Age 35-44,Account Suspension Issues
6504950499990613,Reason for Technical Issues,UK,Male,113,0,2023-05-01,Age 18-24,Technical Issues
5562723235421077,Reason for Lack of need,Italy,Female,110,0,2023-06-01,Age 35-44,Lack of need
6990057357810737,Reason for Unclear terms,Italy,Female,109,0,2023-04-01,Age 35-44,Unclear terms
1313028267812558,Reason for Lack of need,Italy,Male,117,1,2023-01-01,Age 55+,Lack of need
9980925189682188,Reason for Late payment penalties,Germany,Female,131,0,2023-02-01,Age 45-54,Late payment penalties
9059466165113198,Reason for Hard Credit Checks,UK,Female,112,0,2023-01-01,Age 55+,Hard Credit Checks
5941899259168877,Reason for Better alternatives,Sweden,Female,123,0,2023-03-01,Age 55+,Better alternatives
1321465815059686,Reason for General sentiment,Australia,Male,124,0,2023-05-01,Age 25-34,General sentiment
3785445109835262,Reason for Account Suspension Issues,Australia,Male,122,1,2023-04-01,Age 18-24,Account Suspension Issues
3585018592637567,Reason for Security Concerns,USA,Female,129,1,2023-01-01,Age 18-24,Security Concerns
8849019559113118,Reason for Security Concerns,France,Female,134,0,2023-05-01,Age 35-44,Security Concerns
9117082049173339,Reason for Hard Credit Checks,USA,Female,136,0,2023-05-01,Age 45-54,Hard Credit Checks
5007287557569588,Reason for Account Suspension Issues,UK,Female,118,1,2023-02-01,Age 35-44,Account Suspension Issues
5035648621168267,Reason for General sentiment,Australia,Female,112,1,2023-06-01,Age 18-24,General sentiment
5464086542777287,Reason for Negative Customer Service Experiences,USA,Male,124,0,2023-03-01,Age 55+,Negative Customer Service Experiences
5274621014785887,Reason for Late payment penalties,Italy,Male,106,0,2023-03-01,Age 35-44,Late payment penalties
4885810659555724,Reason for Technical Issues,Italy,Female,108,1,2023-01-01,Age 25-34,Technical Issues
1732315529691531,Reason for Negative Customer Service Experiences,Germany,Female,105,0,2023-02-01,Age 55+,Negative Customer Service Experiences
2587379882463488,Reason for Unclear terms,Italy,Female,112,1,2023-03-01,Age 18-24,Unclear terms
6003936988854973,Reason for Late payment penalties,Italy,Male,125,1,2023-03-01,Age 35-44,Late payment penalties
9016457927982598,Reason for Technical Issues,Spain,Female,110,1,2023-02-01,Age 18-24,Technical Issues
9868302909065128,Reason for Unclassified,Germany,Female,135,1,2023-03-01,Age 25-34,Unclassified
3318870501023745,Reason for General sentiment,France,Female,123,1,2023-05-01,Age 18-24,General sentiment
5846620507675459,Reason for Late payment penalties,Germany,Male,117,1,2023-02-01,Age 18-24,Late payment penalties
2130482739138711,Reason for Security Concerns,Sweden,Female,121,0,2023-01-01,Age 55+,Security Concerns
2362494682452223,Reason for Hard Credit Checks,UK,Female,108,0,2023-05-01,Age 25-34,Hard Credit Checks
4261683594200278,Reason for Lack of need,Italy,Male,101,1,2023-03-01,Age 25-34,Lack of need
8420917699904744,Reason for Unclassified,Italy,Male,111,0,2023-03-01,Age 45-54,Unclassified
4214520289604939,Reason for Better alternatives,Italy,Male,113,0,2023-06-01,Age 45-54,Better alternatives
5737692657056764,Reason for Unclear terms,UK,Female,127,0,2023-02-01,Age 55+,Unclear terms
8227715565517115,Reason for Limited acceptance,Germany,Male,122,0,2023-06-01,Age 55+,Limited acceptance
8572674327356536,Reason for Better alternatives,Germany,Female,125,0,2023-01-01,Age 55+,Better alternatives
8821671535704478,Reason for Security Concerns,Australia,Male,128,0,2023-06-01,Age 35-44,Security Concerns
1462615551141886,Reason for Late payment penalties,Sweden,Female,123,1,2023-03-01,Age 18-24,Late payment penalties
8790453093783820,Reason for Lack of need,USA,Female,120,1,2023-06-01,Age 45-54,Lack of need
9380335868562819,Reason for Better alternatives,Australia,Male,115,1,2023-05-01,Age 55+,Better alternatives
9896900791970950,Reason for Unclear terms,Australia,Male,104,1,2023-01-01,Age 18-24,Unclear terms
7509358802188320,Reason for Negative Customer Service Experiences,France,Male,128,0,2023-04-01,Age 45-54,Negative Customer Service Experiences
3439793318636842,Reason for Limited acceptance,Australia,Female,126,1,2023-06-01,Age 18-24,Limited acceptance
8708540329993778,Reason for Lack of need,Germany,Female,111,0,2023-06-01,Age 55+,Lack of need
9445632197422926,Reason for Account Suspension Issues,UK,Female,130,1,2023-06-01,Age 55+,Account Suspension Issues
6640771722770096,Reason for Hard Credit Checks,USA,Male,112,0,2023-01-01,Age 18-24,Hard Credit Checks
1813988682290595,Reason for Unclassified,Italy,Female,115,0,2023-02-01,Age 55+,Unclassified
4494095769222373,Reason for Late payment penalties,Spain,Male,138,1,2023-02-01,Age 55+,Late payment penalties
